Health Status,Name,IP,OS,Protection,Last user,Last active,Group,Tamper protection
Healthy,GJLT-0957,10.33.5.108;,Windows 10 Enterprise,Intercept X Advanced,e103640,"Jun 1, 2023 9:12 AM",,On
Healthy,GJLT-1414,10.30.4.110;10.30.5.100;,Windows 11 Enterprise,Intercept X Advanced,e103279,"Jun 1, 2023 9:12 AM",,On
Healthy,GJLT-1663,10.54.4.120;,Windows 10 Enterprise,Intercept X Advanced,e101156,"Jun 1, 2023 9:12 AM",,On
Healthy,GJTA-1583,10.64.5.186;,Windows 10 Enterprise,Intercept X Advanced,e021994,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-0539,10.55.4.63;,Windows 10 Enterprise,Intercept X Advanced,e016946,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-0591,10.55.4.99;,Windows 10 Enterprise,Intercept X Advanced,e021456,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-0880,10.29.4.185;,Windows 10 Enterprise,Intercept X Advanced,e006407,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-1081,10.55.4.46;,Windows 10 Enterprise,Intercept X Advanced,e103814,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-1543,10.64.34.150;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:12 AM",,On
Healthy,GJWS-4042,10.58.4.103;,Windows 10 Enterprise,Intercept X Advanced,e004754,"Jun 1, 2023 9:12 AM",,On
Healthy,GJLT-0941,10.34.4.103;,Windows 10 Enterprise,Intercept X Advanced,e104305,"Jun 1, 2023 9:11 AM",,On
Healthy,GJLT-1036,10.45.4.178;,Windows 10 Enterprise,Intercept X Advanced,e100275,"Jun 1, 2023 9:11 AM",,On
Healthy,GJLT-1539,10.54.4.191;10.54.5.128;,Windows 10 Enterprise,Intercept X Advanced,e006731,"Jun 1, 2023 9:11 AM",,On
Healthy,GJPC-0430,10.35.4.180;10.35.5.103;,Windows 10 Enterprise,Intercept X Advanced,e104099,"Jun 1, 2023 9:11 AM",,On
Healthy,GJPC-0452,10.54.4.139;,Windows 10 Enterprise,Intercept X Advanced,e104340,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-0372,10.35.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103912,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-0596,10.67.4.105;,Windows 10 Enterprise,Intercept X Advanced,e103509,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-0750,10.64.4.101;,Windows 10 Enterprise,Intercept X Advanced,e103469,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-1184,10.18.4.181;,Windows 10 Enterprise,Intercept X Advanced,e104045,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-1212,10.64.4.102;,Windows 10 Enterprise,Intercept X Advanced,e101602,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-1510,172.24.66.176;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:11 AM",,On
Healthy,GJWS-1562,10.33.37.18;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:11 AM",,On
Healthy,p617gja220,192.168.31.184;,Windows 7 Enterprise Service Pack 1 (32 bit),Intercept X Advanced,Admin,"Jun 1, 2023 9:11 AM",,Off
Healthy,GJCA02D01LIS001,192.168.220.61;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 1, 2023 9:10 AM",,On
Healthy,GJLT-0374,10.54.4.113;,Windows 10 Enterprise,Intercept X Advanced,e103793,"Jun 1, 2023 9:10 AM",,On
Healthy,GJLT-0782,10.60.4.102;,Windows 10 Enterprise,Intercept X Advanced,e000684,"Jun 1, 2023 9:10 AM",,On
Healthy,GJLT-1648,10.55.4.79;10.102.146.94;,Windows 10 Enterprise,Intercept X Advanced,e100840,"Jun 1, 2023 9:10 AM",,On
Healthy,GJLT-1662,10.29.4.103;10.29.5.101;,Windows 10 Enterprise,Intercept X Advanced,e103959,"Jun 1, 2023 9:10 AM",,On
Healthy,GJPC-0117,10.54.4.101;10.54.5.131;,Windows 10 Enterprise,Intercept X Advanced,e103851,"Jun 1, 2023 9:10 AM",,On
Healthy,GJWS-4003,10.63.4.107;,Windows 10 Enterprise,Intercept X Advanced,e100456,"Jun 1, 2023 9:10 AM",,On
Healthy,p617gjeb,192.168.7.179;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,gjamespc,"Jun 1, 2023 9:10 AM",,On
Healthy,GJLT-1026,10.43.4.105;,Windows 10 Enterprise,Intercept X Advanced,e002296,"Jun 1, 2023 9:09 AM",,On
Healthy,GJLT-1435,10.54.4.147;,Windows 11 Enterprise,Intercept X Advanced,e103396,"Jun 1, 2023 9:09 AM",,On
Healthy,GJLT-1614,10.55.4.85;,Windows 10 Enterprise,Intercept X Advanced,e021605,"Jun 1, 2023 9:09 AM",,On
Healthy,GJPC-0131,10.54.4.185;10.54.5.224;,Windows 10 Enterprise,Intercept X Advanced,e021099,"Jun 1, 2023 9:09 AM",,On
Healthy,GJPC-0395,192.168.0.92;10.243.10.3;2001:8003:205f:d400:6478:7d40:4984:7a34;2001:8003:205f:d400:8d50:9751:5eb1:ce04,Windows 10 Enterprise,Intercept X Advanced,e101083,"Jun 1, 2023 9:09 AM",,On
Healthy,GJWS-0899,10.42.4.102;,Windows 10 Enterprise,Intercept X Advanced,e103070,"Jun 1, 2023 9:09 AM",,On
Healthy,GJWS-0983,10.36.4.117;,Windows 10 Enterprise,Intercept X Advanced,e009608,"Jun 1, 2023 9:09 AM",,On
Healthy,GJLT-0531,10.64.4.121;10.64.5.185;,Windows 10 Enterprise,Intercept X Advanced,e102766,"Jun 1, 2023 9:08 AM",,On
Healthy,GJPC-0293,10.33.5.105;,Windows 10 Enterprise,Intercept X Advanced,e103240,"Jun 1, 2023 9:08 AM",,On
Healthy,GJPC-0392,192.168.0.92;10.243.10.239;2001:8003:2639:e701:abed:e491:ad4:8a65;2001:8003:2639:e701:2195:3943:5852:cd9,Windows 10 Enterprise,Intercept X Advanced,e022656,"Jun 1, 2023 9:08 AM",,On
Healthy,GJWS-0555,10.51.4.182;,Windows 10 Enterprise,Intercept X Advanced,e003932,"Jun 1, 2023 9:08 AM",,On
Healthy,GJWS-0587,10.55.4.115;,Windows 10 Enterprise,Intercept X Advanced,e103434,"Jun 1, 2023 9:08 AM",,On
Healthy,GJWS-4032,10.33.4.102;,Windows 10 Enterprise,Intercept X Advanced,e023465,"Jun 1, 2023 9:08 AM",,On
Healthy,GJDC01CAM002,192.168.7.102;,Windows 7 Professional Service Pack 1,Intercept X Advanced,e007851,"Jun 1, 2023 9:07 AM",,On
Healthy,GJDC01EWS-SaraA,10.11.29.110;,Windows 10 Enterprise,Intercept X Advanced,e104147,"Jun 1, 2023 9:07 AM",,On
Healthy,GJLT-0872,10.43.4.100;10.43.5.101;,Windows 10 Enterprise,Intercept X Advanced,e103581,"Jun 1, 2023 9:07 AM",,On
Healthy,GJLT-0929,10.64.5.180;,Windows 10 Enterprise,Intercept X Advanced,e103532,"Jun 1, 2023 9:07 AM",,On
Healthy,GJLT-1209,10.64.5.113;,Windows 10 Enterprise,Intercept X Advanced,e021982,"Jun 1, 2023 9:07 AM",,On
Healthy,GJLT-1656,10.51.4.174;10.51.5.100;,Windows 10 Enterprise,Intercept X Advanced,e008726,"Jun 1, 2023 9:07 AM",,On
Healthy,GJPC-0416,10.55.4.175;,Windows 10 Enterprise,Intercept X Advanced,e104262,"Jun 1, 2023 9:07 AM",,On
Healthy,GJWS-0554,10.55.4.65;,Windows 10 Enterprise,Intercept X Advanced,e104013,"Jun 1, 2023 9:07 AM",,On
Healthy,GJWS-0589,10.33.4.105;,Windows 10 Enterprise,Intercept X Advanced,e006335,"Jun 1, 2023 9:07 AM",,On
Healthy,GJWS-0820,10.30.4.179;,Windows 10 Enterprise,Intercept X Advanced,e020852,"Jun 1, 2023 9:07 AM",,On
Healthy,GJWS-1087,10.55.4.78;,Windows 10 Enterprise,Intercept X Advanced,e102300,"Jun 1, 2023 9:07 AM",,On
Healthy,GJWS-4045,10.33.4.116;,Windows 10 Enterprise,Intercept X Advanced,e100885,"Jun 1, 2023 9:07 AM",,On
Healthy,GJDC01EWS1S,192.168.7.98;,Windows 10 Enterprise,Intercept X Advanced,svc_presezzi,"Jun 1, 2023 9:06 AM",,On
Healthy,GJEF01PC022,192.168.0.115;10.243.8.194;2001:8003:e9a6:9b00:366d:4863:ebfe:4255;2001:8003:e9a6:9b00:c9fe:2b0:3987:ec75;2001:8003:e9a6:9b00:13f9:6050:ee97:b3c7;2001:8003:e9a6:9b00:4124:2968:873e:8a29,Windows 10 Enterprise,Intercept X Advanced,diaz,"Jun 1, 2023 9:06 AM",,On
Healthy,GJLT-0466,10.64.4.129;10.64.5.120;,Windows 10 Enterprise,Intercept X Advanced,e009735,"Jun 1, 2023 9:06 AM",,On
Healthy,GJLT-0532,10.56.5.100;,Windows 10 Enterprise,Intercept X Advanced,e023609,"Jun 1, 2023 9:06 AM",,On
Healthy,GJLT-0848,10.55.4.201;10.55.5.179;,Windows 10 Enterprise,Intercept X Advanced,e100039,"Jun 1, 2023 9:06 AM",,On
Healthy,GJPC-0072,10.54.4.152;10.54.5.201;,Windows 10 Enterprise,Intercept X Advanced,e000758,"Jun 1, 2023 9:06 AM",,On
Healthy,GJPC-0419,10.20.4.101;,Windows 10 Enterprise,Intercept X Advanced,e018237,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-0355,10.55.4.196;,Windows 10 Enterprise,Intercept X Advanced,e104096,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-0978,10.31.4.126;,Windows 10 Enterprise,Intercept X Advanced,e100835,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-1173,10.27.4.186;,Windows 10 Enterprise,Intercept X Advanced,e100232,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-1174,10.35.4.108;,Windows 10 Enterprise,Intercept X Advanced,e102483,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-1181,10.35.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103326,"Jun 1, 2023 9:06 AM",,On
Healthy,GJWS-1632,10.20.4.124;,Windows 10 Enterprise,Intercept X Advanced,e104154,"Jun 1, 2023 9:06 AM",,On
Healthy,GJLT-0418,10.54.4.176;10.54.5.103;,Windows 10 Enterprise,Intercept X Advanced,e022367,"Jun 1, 2023 9:05 AM",,On
Healthy,GJLT-0460,10.64.5.138;,Windows 10 Enterprise,Intercept X Advanced,e021927,"Jun 1, 2023 9:05 AM",,On
Healthy,GJLT-1188,10.19.4.179;,Windows 10 Enterprise,Intercept X Advanced,e104101,"Jun 1, 2023 9:05 AM",,On
Healthy,GJLT-1434,10.43.4.175;,Windows 10 Enterprise,Intercept X Advanced,e006458,"Jun 1, 2023 9:05 AM",,On
Healthy,GJPC-0076,10.55.4.189;10.55.5.100;,Windows 10 Enterprise,Intercept X Advanced,e000030,"Jun 1, 2023 9:05 AM",,On
Healthy,GJPC-0454,10.54.4.188;10.54.5.114;,Windows 11 Enterprise,Intercept X Advanced,e103719,"Jun 1, 2023 9:05 AM",,On
Healthy,GJWS-0564,10.65.4.100;,Windows 10 Enterprise,Intercept X Advanced,e102366,"Jun 1, 2023 9:05 AM",,On
Healthy,GJWS-0599,10.33.5.97;192.168.56.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:05 AM",,On
Healthy,GJWS-0856,10.29.4.176;,Windows 10 Enterprise,Intercept X Advanced,e022550,"Jun 1, 2023 9:05 AM",,On
Healthy,GJWS-0981,10.36.4.185;,Windows 10 Enterprise,Intercept X Advanced,e003142,"Jun 1, 2023 9:05 AM",,On
Healthy,GJWS-1564,10.33.37.28;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:05 AM",,On
Healthy,GJDC01EWS-Chris,10.11.29.181;,Windows 10 Enterprise,Intercept X Advanced,e104161,"Jun 1, 2023 9:04 AM",,On
Healthy,GJLT-1595,10.67.5.179;,Windows 10 Enterprise,Intercept X Advanced,e104288,"Jun 1, 2023 9:04 AM",,On
Healthy,GJWS-1590,10.55.5.139;,Windows 10 Enterprise,Intercept X Advanced,e009171,"Jun 1, 2023 9:04 AM",,On
Healthy,GJWS-1674,10.51.5.184;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:04 AM",,On
Healthy,GJDC01VPC001,192.168.39.181;,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-0335,10.54.4.112;10.54.5.199;,Windows 10 Enterprise,Intercept X Advanced,e017699,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-1102,10.54.4.226;,Windows 10 Enterprise,Intercept X Advanced,e100915,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-1582,10.55.4.246;10.55.5.119;,Windows 10 Enterprise,Intercept X Advanced,e103391,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-1650,10.55.4.84;10.152.127.68;,Windows 10 Enterprise,Intercept X Advanced,e005109,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-1657,10.43.4.106;10.43.5.176;,Windows 10 Enterprise,Intercept X Advanced,e007155,"Jun 1, 2023 9:03 AM",,On
Healthy,GJPC-0129,10.54.4.164;10.54.5.127;,Windows 10 Enterprise,Intercept X Advanced,e104063,"Jun 1, 2023 9:03 AM",,On
Healthy,GJPC-0210,10.55.4.62;10.55.5.118;,Windows 10 Enterprise,Intercept X Advanced,e103006,"Jun 1, 2023 9:03 AM",,On
Healthy,GJWS-0429,10.27.4.111;,Windows 10 Enterprise,Intercept X Advanced,e100357,"Jun 1, 2023 9:03 AM",,On
Healthy,GJWS-0491,10.55.4.172;,Windows 10 Enterprise,Intercept X Advanced,e002202,"Jun 1, 2023 9:03 AM",,On
Healthy,GJWS-1503,172.24.66.198;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:03 AM",,On
Healthy,GJWS-1567,10.33.37.24;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:03 AM",,On
Healthy,GJWS-4036,10.62.5.153;192.168.136.1;192.168.56.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:03 AM",,On
Healthy,GJLT-1206,10.62.5.100;192.168.137.1;192.168.139.1;,Windows 10 Enterprise,Intercept X Advanced,e104180,"Jun 1, 2023 9:02 AM",,On
Healthy,GJLT-1601,10.54.4.143;10.58.5.179;,Windows 11 Enterprise,Intercept X Advanced,e103978,"Jun 1, 2023 9:02 AM",,On
Healthy,GJPC-0357,10.54.4.218;10.54.5.196;,Windows 10 Enterprise,Intercept X Advanced,e018881,"Jun 1, 2023 9:02 AM",,On
Healthy,GJPC-0450,10.18.4.178;,Windows 10 Enterprise,Intercept X Advanced,e102946,"Jun 1, 2023 9:02 AM",,On
Healthy,GJWS-0895,10.42.4.180;,Windows 10 Enterprise,Intercept X Advanced,e024012,"Jun 1, 2023 9:02 AM",,On
Healthy,GJWS-1017,10.43.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103416,"Jun 1, 2023 9:02 AM",,On
Healthy,GJWS-1634,10.35.4.175;,Windows 10 Enterprise,Intercept X Advanced,e002797,"Jun 1, 2023 9:02 AM",,On
Healthy,GJLT-1055,10.16.5.101;,Windows 10 Enterprise,Intercept X Advanced,e005583,"Jun 1, 2023 9:01 AM",,On
Healthy,GJLT-1154,172.23.248.109;,Windows 10 Enterprise,Intercept X Advanced,e020032,"Jun 1, 2023 9:01 AM",,On
Healthy,GJLT-1412,10.41.4.100;,Windows 10 Enterprise,Intercept X Advanced,e016995,"Jun 1, 2023 9:01 AM",,On
Healthy,GJLT-1418,10.54.4.203;10.64.5.102;,Windows 10 Enterprise,Intercept X Advanced,e103275,"Jun 1, 2023 9:01 AM",,On
Healthy,GJLT-1631,10.33.4.100;10.33.5.106;,Windows 10 Enterprise,Intercept X Advanced,e103894,"Jun 1, 2023 9:01 AM",,On
Healthy,GJWS-0757,10.49.4.106;,Windows 10 Enterprise,Intercept X Advanced,e102825,"Jun 1, 2023 9:01 AM",,On
Healthy,GJWS-0933,10.34.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103921,"Jun 1, 2023 9:01 AM",,On
Healthy,GJWS-1176,10.35.4.181;,Windows 10 Enterprise,Intercept X Advanced,e023903,"Jun 1, 2023 9:01 AM",,On
Healthy,GJWS-1502,172.24.66.184;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 9:01 AM",,On
Healthy,GJLT-1526,10.37.4.177;2001:8003:3fab:de00:d57d:8377:e1d3:9592;2001:8003:3fab:de00:f90a:e0f7:3e3:d3ab,Windows 10 Enterprise,Intercept X Advanced,e007029,"Jun 1, 2023 9:00 AM",,On
Healthy,GJPC-0111,10.55.4.180;,Windows 10 Enterprise,Intercept X Advanced,e020411,"Jun 1, 2023 9:00 AM",,On
Healthy,GJPC-0381,10.20.4.133;,Windows 10 Enterprise,Intercept X Advanced,e021179,"Jun 1, 2023 9:00 AM",,On
Healthy,GJLT-0528,10.64.4.113;,Windows 10 Enterprise,Intercept X Advanced,e009761,"Jun 1, 2023 8:59 AM",,On
Healthy,GJLT-1638,10.56.5.177;192.168.136.1;192.168.233.1;,Windows 10 Enterprise,Intercept X Advanced,e022722,"Jun 1, 2023 8:59 AM",,On
Healthy,GJWS-0402,10.64.5.118;,Windows 10 Enterprise,Intercept X Advanced,e021982,"Jun 1, 2023 8:59 AM",,On
Healthy,GJWS-0534,10.65.4.179;,Windows 10 Enterprise,Intercept X Advanced,e021763,"Jun 1, 2023 8:59 AM",,On
Healthy,GJWS-0908,10.42.4.112;,Windows 10 Enterprise,Intercept X Advanced,e100589,"Jun 1, 2023 8:59 AM",,On
Healthy,GJLT-0314,10.27.4.100;10.27.5.177;,Windows 10 Enterprise,Intercept X Advanced,e022975,"Jun 1, 2023 8:58 AM",,On
Healthy,GJLT-0783,10.61.4.100;10.61.5.103;,Windows 10 Enterprise,Intercept X Advanced,e007112,"Jun 1, 2023 8:58 AM",,On
Healthy,GJLT-0991,10.36.4.111;,Windows 10 Enterprise,Intercept X Advanced,E103757,"Jun 1, 2023 8:58 AM",,On
Healthy,GJPC-0205,10.58.5.182;,Windows 10 Enterprise,Intercept X Advanced,e017289,"Jun 1, 2023 8:58 AM",,On
Healthy,GJTA-1201,10.55.5.184;10.139.80.171;,Windows 10 Enterprise,Intercept X Advanced,e019295,"Jun 1, 2023 8:58 AM",,On
Healthy,GJWS-0389,10.54.4.110;,Windows 10 Enterprise,Intercept X Advanced,e103344,"Jun 1, 2023 8:58 AM",,On
Healthy,GJWS-0634,10.33.37.51;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:58 AM",,On
Healthy,GJWS-0900,10.42.4.109;,Windows 10 Enterprise,Intercept X Advanced,e103608,"Jun 1, 2023 8:58 AM",,On
Healthy,GJWS-1092,10.55.4.177;,Windows 10 Enterprise,Intercept X Advanced,e007852,"Jun 1, 2023 8:58 AM",,On
Healthy,SOE-VM36,192.168.39.125;,Windows 10 Enterprise,Intercept X Advanced,joel91,"Jun 1, 2023 8:58 AM",,On
Healthy,GJDC01EWS1D,192.168.7.97;,Windows 10 Enterprise,Intercept X Advanced,svc_presezzi,"Jun 1, 2023 8:57 AM",,On
Healthy,GJLT-0974,10.35.5.105;,Windows 10 Enterprise,Intercept X Advanced,e103390,"Jun 1, 2023 8:57 AM",,On
Healthy,GJWS-0535,10.65.4.180;,Windows 10 Enterprise,Intercept X Advanced,e023647,"Jun 1, 2023 8:57 AM",,On
Healthy,GJWS-1139,10.20.4.149;,Windows 10 Enterprise,Intercept X Advanced,e103337,"Jun 1, 2023 8:57 AM",,On
Healthy,GJLT-0498,10.55.4.50;,Windows 10 Enterprise,Intercept X Advanced,e023593,"Jun 1, 2023 8:56 AM",,On
Healthy,GJLT-1029,10.43.4.180;,Windows 10 Enterprise,Intercept X Advanced,e103607,"Jun 1, 2023 8:56 AM",,On
Healthy,GJLT-1640,10.55.4.227;10.55.5.116;,Windows 11 Enterprise,Intercept X Advanced,e019953,"Jun 1, 2023 8:56 AM",,On
Healthy,GJWS-0469,10.51.4.101;,Windows 10 Enterprise,Intercept X Advanced,e000129,"Jun 1, 2023 8:56 AM",,On
Healthy,GJWS-1120,10.20.4.100;,Windows 10 Enterprise,Intercept X Advanced,e103743,"Jun 1, 2023 8:56 AM",,On
Healthy,GJPC-0179,10.55.5.110;,Windows 10 Enterprise,Intercept X Advanced,e000251,"Jun 1, 2023 8:55 AM",,On
Healthy,GJPC-0393,10.55.4.169;,Windows 10 Enterprise,Intercept X Advanced,e009175,"Jun 1, 2023 8:55 AM",,On
Healthy,GJTA-GJLT-4064,10.55.5.180;,Windows 10 Enterprise,Intercept X Advanced,e022524,"Jun 1, 2023 8:55 AM",,On
Healthy,GJWS-0821,10.30.4.102;,Windows 10 Enterprise,Intercept X Advanced,e022671,"Jun 1, 2023 8:55 AM",,On
Healthy,GJLT-0767,10.58.4.106;,Windows 10 Enterprise,Intercept X Advanced,e102118,"Jun 1, 2023 8:54 AM",,On
Healthy,GJLT-1416,10.55.4.52;10.55.5.128;,Windows 10 Enterprise,Intercept X Advanced,e022282,"Jun 1, 2023 8:54 AM",,On
Healthy,GJLT-1636,10.56.4.106;10.56.5.107;,Windows 10 Enterprise,Intercept X Advanced,e005746,"Jun 1, 2023 8:54 AM",,On
Healthy,GJWS-0917,10.18.4.102;,Windows 10 Enterprise,Intercept X Advanced,e101512,"Jun 1, 2023 8:54 AM",,On
Healthy,GJWS-1015,10.43.4.173;,Windows 10 Enterprise,Intercept X Advanced,e100987,"Jun 1, 2023 8:54 AM",,On
Healthy,GJPC-0220,10.42.4.179;,Windows 10 Enterprise,Intercept X Advanced,e020398,"Jun 1, 2023 8:53 AM",,On
Healthy,GJPC-0427,10.55.4.155;10.55.5.120;,Windows 10 Enterprise,Intercept X Advanced,e023419,"Jun 1, 2023 8:53 AM",,On
Healthy,GJLT-0913,10.42.5.179;,Windows 10 Enterprise,Intercept X Advanced,e103732,"Jun 1, 2023 8:52 AM",,On
Healthy,GJWS-0448,10.56.4.109;,Windows 10 Enterprise,Intercept X Advanced,e004315,"Jun 1, 2023 8:52 AM",,On
Healthy,GJWS-0705,10.54.4.160;,Windows 10 Enterprise,Intercept X Advanced,e100540,"Jun 1, 2023 8:52 AM",,On
Healthy,GJWS-1098,10.54.4.167;10.54.5.192;,Windows 10 Enterprise,Intercept X Advanced,e104035,"Jun 1, 2023 8:52 AM",,On
Healthy,GJWS-1124,10.20.4.146;,Windows 10 Enterprise,Intercept X Advanced,e103799,"Jun 1, 2023 8:52 AM",,On
Healthy,GJWS-1641,10.55.5.107;,Windows 10 Enterprise,Intercept X Advanced,e019712,"Jun 1, 2023 8:52 AM",,On
Healthy,GJLT-0781,10.44.4.101;,Windows 10 Enterprise,Intercept X Advanced,e002050,"Jun 1, 2023 8:51 AM",,On
Healthy,GJLT-0854,10.27.5.116;,Windows 10 Enterprise,Intercept X Advanced,e008415,"Jun 1, 2023 8:51 AM",,On
Healthy,GJLT-1599,10.33.5.114;,Windows 10 Enterprise,Intercept X Advanced,e007844,"Jun 1, 2023 8:51 AM",,On
Healthy,GJPC-0238,10.16.4.174;,Windows 10 Enterprise,Intercept X Advanced,e103996,"Jun 1, 2023 8:51 AM",,On
Healthy,GJPC-0387,10.55.4.82;,Windows 10 Enterprise,Intercept X Advanced,e101380,"Jun 1, 2023 8:51 AM",,On
Healthy,GJWS-0966,10.31.4.128;,Windows 10 Enterprise,Intercept X Advanced,e016515,"Jun 1, 2023 8:51 AM",,On
Healthy,GJLT-1430,10.55.5.121;,Windows 10 Enterprise,Intercept X Advanced,e019640,"Jun 1, 2023 8:50 AM",,On
Healthy,GJLT-1639,10.59.34.153;10.56.4.183;10.56.5.102;192.168.130.1;192.168.32.1;,Windows 10 Enterprise,Intercept X Advanced,e009753,"Jun 1, 2023 8:50 AM",,On
Healthy,GJWS-0431,10.56.4.118;,Windows 10 Enterprise,Intercept X Advanced,e104282,"Jun 1, 2023 8:50 AM",,On
Healthy,GJWS-0440,10.54.4.197;,Windows 10 Enterprise,Intercept X Advanced,e002363,"Jun 1, 2023 8:50 AM",,On
Healthy,GJWS-0525,10.55.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104110,"Jun 1, 2023 8:50 AM",,On
Healthy,GJWS-1133,10.20.4.111;,Windows 10 Enterprise,Intercept X Advanced,e011634,"Jun 1, 2023 8:50 AM",,On
Healthy,GJLT-1054,10.16.4.101;,Windows 10 Enterprise,Intercept X Advanced,e103740,"Jun 1, 2023 8:49 AM",,On
Healthy,GJLT-1165,10.20.4.125;,Windows 10 Enterprise,Intercept X Advanced,e102016,"Jun 1, 2023 8:49 AM",,On
Healthy,GJLT-1436,10.55.5.195;,Windows 10 Enterprise,Intercept X Advanced,e101365,"Jun 1, 2023 8:49 AM",,On
Healthy,GJLT-1665,10.54.4.168;10.54.5.191;,Windows 11 Enterprise,Intercept X Advanced,e102561,"Jun 1, 2023 8:49 AM",,On
Healthy,GJWS-0947,10.33.4.117;,Windows 10 Enterprise,Intercept X Advanced,e102375,"Jun 1, 2023 8:49 AM",,On
Healthy,GJWS-1090,10.55.4.53;,Windows 10 Enterprise,Intercept X Advanced,e101798,"Jun 1, 2023 8:49 AM",,On
Healthy,GJLT-0341,10.54.4.136;,Windows 10 Enterprise,Intercept X Advanced,e102823,"Jun 1, 2023 8:48 AM",,On
Healthy,GJLT-0999,10.36.4.104;,Windows 10 Enterprise,Intercept X Advanced,e003143,"Jun 1, 2023 8:48 AM",,On
Healthy,GJPC-0144,10.54.4.105;10.54.5.187;,Windows 10 Enterprise,Intercept X Advanced,e103785,"Jun 1, 2023 8:48 AM",,On
Healthy,GJWS-4053,10.18.4.110;,Windows 10 Enterprise,Intercept X Advanced,e102517,"Jun 1, 2023 8:48 AM",,On
Healthy,GJLT-0530,10.27.4.175;,Windows 10 Enterprise,Intercept X Advanced,e008343,"Jun 1, 2023 8:47 AM",,On
Healthy,GJLT-1078,10.48.4.178;,Windows 10 Enterprise,Intercept X Advanced,e102999,"Jun 1, 2023 8:47 AM",,On
Healthy,GJLT-1103,10.62.4.101;192.168.30.1;192.168.158.1;,Windows 10 Enterprise,Intercept X Advanced,e016387,"Jun 1, 2023 8:47 AM",,On
Healthy,GJLT-1690,10.34.4.183;10.34.5.178;,Windows 10 Enterprise,Intercept X Advanced,e103823,"Jun 1, 2023 8:47 AM",,On
Healthy,GJWS-1043,10.61.4.181;,Windows 10 Enterprise,Intercept X Advanced,e020127,"Jun 1, 2023 8:47 AM",,On
Healthy,GJWS-1205,192.168.58.178;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:47 AM",,On
Healthy,GJWS-4004,192.168.47.100;,Windows 10 Enterprise,Intercept X Advanced,e103374,"Jun 1, 2023 8:47 AM",,On
Healthy,GJLT-1191,10.16.4.103;,Windows 10 Enterprise,Intercept X Advanced,e103660,"Jun 1, 2023 8:46 AM",,On
Healthy,GJLT-1197,10.36.4.179;,Windows 10 Enterprise,Intercept X Advanced,e103861,"Jun 1, 2023 8:46 AM",,On
Healthy,GJLT-1401,10.20.4.115;10.20.5.105;,Windows 10 Enterprise,Intercept X Advanced,e006639,"Jun 1, 2023 8:46 AM",,On
Healthy,GJLT-1660,10.43.4.177;10.43.5.100;,Windows 10 Enterprise,Intercept X Advanced,e001623,"Jun 1, 2023 8:46 AM",,On
