,,,,,,,,,,,,,,,
Customer account,Name,Creation date,Tax Invoice,Tax invoice date,Customer PO,Purchase order date,Delivery address,Item number,Product name,Quantity,Sales price,Net amount,GST,Gross amount,Serial number
CUS18253,G JAMES AUSTRALIA PTY LTD,17/11/2022,INESA302220,22/11/2022,1557850,17/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",512C7PA,ZBOOK FURY 15 G8 I7-11850H VPRO 32GB DDR4-3200 512GB NVME-SS,1.00,"3,553.98","3,553.98",355.40,"3,909.38",CND229025W
CUS18253,G JAMES AUSTRALIA PTY LTD,17/11/2022,INESA302220,22/11/2022,1557850,17/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",4J0G4AA,Thunderbolt Dock 280W G4 Dock w/Combo Cable,1.00,338.17,338.17,33.82,371.99,5CG232ZPK1
CUS18253,G JAMES AUSTRALIA PTY LTD,17/11/2022,INESA302220,22/11/2022,1557850,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302625,29/11/2022,1559473,28/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-823-399,Jabra EVOLVE 65 INCL. CHARGING STAND MS - BINAURAL,1.00,233.06,233.06,23.31,256.37,MS1374617
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302625,29/11/2022,1559473,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302817,1/12/2022,1561218,28/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",USB2-01-AM-AM,ALOGIC 1m USB 2.0 Type A to Type A Cable - Male to Male,20.00,2.50,50.00,5.00,55.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302817,1/12/2022,1561218,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302924,2/12/2022,1560770,28/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,715.21","1,715.21",171.52,"1,886.73",5CG2245F1J
CUS18253,G JAMES AUSTRALIA PTY LTD,28/11/2022,INESA302924,2/12/2022,1560770,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302923,2/12/2022,1562608,30/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",SM-T636BZKAXSA,"Galaxy Tab Active4 Pro 5G 64GB, Black",1.00,"1,077.77","1,077.77",107.78,"1,185.55",
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302923,2/12/2022,1562608,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302920,2/12/2022,1562602,30/11/2022,Building 126 Long StreetSMITHFIELD NSW 2164AUS,LF24T450FQEXXY,"SAMSUNG 24"" (16:9) IPS LED, 1920x1080, 4MS, DP, HDMI(2), H/A",10.00,305.55,"3,055.50",305.55,"3,361.05","CXSAH4ZT302229, CXSAH4LT300695, CXSAH4LT300682, CXSAH4LT300480, CXSAH4LT300461, CXSAH4LT300476, CXSAH4LT300462, CXSAH4LT300683, CXSAH4LT300696, CXSAH4LT300473"
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302920,2/12/2022,1562602,,Building 126 Long StreetSMITHFIELD NSW 2164AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302953,2/12/2022,1562602,30/11/2022,Building 126 Long StreetSMITHFIELD NSW 2164AUS,EL2DPHD-01,ALOGIC DisplayPort to HDMI Cable - Male to Male - 1m,10.00,18.15,181.50,18.15,199.65,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302921,2/12/2022,1562593,30/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,715.21","1,715.21",171.52,"1,886.73",5CG2245DBC
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302921,2/12/2022,1562593,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA303568,14/12/2022,1561804,30/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",20797-999-899,Jabra Evolve2 Buds USB-C MS,1.00,312.32,312.32,31.23,343.55,657657511
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA303568,14/12/2022,1561804,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302922,2/12/2022,1561787,30/11/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,715.21","1,715.21",171.52,"1,886.73",5CG2245F1W
CUS18253,G JAMES AUSTRALIA PTY LTD,30/11/2022,INESA302922,2/12/2022,1561787,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303449,13/12/2022,1565387,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",512C7PA,ZBOOK FURY 15 G8 I7-11850H VPRO 32GB DDR4-3200 512GB NVME-SS,1.00,"3,994.52","3,994.52",399.45,"4,393.97",CND2243RWP
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303449,13/12/2022,1565387,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303632,15/12/2022,1565387,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",4J0G4AA,Thunderbolt Dock 280W G4 Dock w/Combo Cable,1.00,338.17,338.17,33.82,371.99,879789751
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,CNESA07203,3/01/2023,1565387,3/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",512C7PA,ZBOOK FURY 15 G8 I7-11850H VPRO 32GB DDR4-3200 512GB NVME-SS,-1.00,0.00,0.00,0.00,0.00,CND2243RWP
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303451,13/12/2022,1565386,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",512C7PA,ZBOOK FURY 15 G8 I7-11850H VPRO 32GB DDR4-3200 512GB NVME-SS,1.00,"3,994.52","3,994.52",399.45,"4,393.97",CND2243RWD
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303451,13/12/2022,1565386,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303633,15/12/2022,1565386,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",4J0G4AA,Thunderbolt Dock 280W G4 Dock w/Combo Cable,1.00,338.17,338.17,33.82,371.99,657567651
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304031,20/12/2022,1566332,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",EL2DPDVI-01,ALOGIC DisplayPort to DVI Cable – Elements Series – Male to,20.00,12.25,245.00,24.50,269.50,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304031,20/12/2022,1566332,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303450,13/12/2022,1566291,12/12/2022,25 Habib DriveLISMORE NSW 2480AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",6575675611
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303450,13/12/2022,1566291,,25 Habib DriveLISMORE NSW 2480AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304780,6/01/2023,1565723,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",USB3-01-AA,1m USB 3.0 Extension Cable - Type A Male to Type A Female,20.00,5.20,104.00,10.40,114.40,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304780,6/01/2023,1565723,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303525,13/12/2022,1565527,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5464564111
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303525,13/12/2022,1565527,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303526,13/12/2022,1565417,12/12/2022,49-51 Enterprise StreetBUNDABERG QLD 4670AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",86786811
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303527,13/12/2022,1565396,12/12/2022,10 Grey Gum RoadTAREE NSW 2430AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,2.00,"1,789.57","3,579.14",357.91,"3,937.05","65757567561, 6575675621212"
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303527,13/12/2022,1565396,,10 Grey Gum RoadTAREE NSW 2430AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303528,13/12/2022,1565359,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",557567651
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303528,13/12/2022,1565359,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303529,13/12/2022,1565363,12/12/2022,49-51 Enterprise StreetBUNDABERG QLD 4670AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",879679691
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA303529,13/12/2022,1565363,,49-51 Enterprise StreetBUNDABERG QLD 4670AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304693,5/01/2023,1565766,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6KD04AA,EXECUTIVE 14.1 SLIM TOPLOAD,1.00,86.74,86.74,8.67,95.41,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304693,5/01/2023,1565766,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA304794,6/01/2023,1565766,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9N7PA,ELITEBOOK X360 1040 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14,2.00,"2,649.50","5,299.00",529.90,"5,828.90","5CG2471D6F, 5CG2471D6D"
CUS18253,G JAMES AUSTRALIA PTY LTD,12/12/2022,INESA306735,8/02/2023,1565766,12/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",468Z6PA,ELITE X2 G8 I5-1145G7 VPRO 16GB DDR 256GB PCIE-SSD 13 INCH T,1.00,"2,748.35","2,748.35",274.84,"3,023.19",567897654567
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA304241,23/12/2022,1567711,16/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",7099-823-309,JABRA EVOLVE 75E & LINK 370 MS,1.00,232.20,232.20,23.22,255.42,00128770334
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA304241,23/12/2022,1567711,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA303930,19/12/2022,1568183,16/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",LF24T450FQEXXY,"SAMSUNG 24"" (16:9) IPS LED, 1920x1080, 4MS, DP, HDMI(2), H/A",6.00,305.55,"1,833.30",183.33,"2,016.63","5645645111, 5645645112, 5645645113, 56456451114, 5645645115, 5645645116"
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA303930,19/12/2022,1568183,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA304134,22/12/2022,1568183,16/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6C6A9PA,ELITEDESK 800 G9 DESKTOP MINI I5-12500T VPRO 8GB (DDR5-4800),6.00,"1,201.92","7,211.52",721.15,"7,932.67","6456456001, 6456456002, 6456456003, 6456456004, 6456456005, 6456456006"
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA303929,19/12/2022,1567277,16/12/2022,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",678678671111
CUS18253,G JAMES AUSTRALIA PTY LTD,16/12/2022,INESA303929,19/12/2022,1567277,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/01/2023,INESA309506,18/03/2023,1571985,12/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9N7PA,ELITEBOOK X360 1040 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14,1.00,"2,649.50","2,649.50",264.95,"2,914.45",5CG3053C4K
CUS18253,G JAMES AUSTRALIA PTY LTD,12/01/2023,INESA309506,18/03/2023,1571985,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/01/2023,INESA306280,1/02/2023,1570654,16/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9Q3PA,ELITEBOOK X360 830 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 13.,1.00,"2,015.46","2,015.46",201.55,"2,217.01",V230103227
CUS18253,G JAMES AUSTRALIA PTY LTD,16/01/2023,INESA306280,1/02/2023,1570654,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,0.00,0.00,0.00,0.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/01/2023,INESA305202,16/01/2023,1570655,16/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6KD04AA,EXECUTIVE 14.1 SLIM TOPLOAD,1.00,86.70,86.70,8.67,95.37,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/01/2023,INESA305202,16/01/2023,1570655,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/01/2023,INESA308781,9/03/2023,1570655,16/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",468Z6PA,ELITE X2 G8 I5-1145G7 VPRO 16GB DDR 256GB PCIE-SSD 13 INCH T,1.00,"2,748.35","2,748.35",274.84,"3,023.19",V230234129
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305597,23/01/2023,1573645,20/01/2023,65 Pendlebury RdCARDIFF NSW 2285AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,5.00,"1,789.57","8,947.85",894.79,"9,842.64","5CG2245FW4, 5CG2245GHR, 5CG2245FX0, 5CG2245G3Y, 5CG2245FF4"
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305597,23/01/2023,1573645,,65 Pendlebury RdCARDIFF NSW 2285AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305595,23/01/2023,1573635,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2245D9R
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305595,23/01/2023,1573635,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305596,23/01/2023,1573623,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2245FDS
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305596,23/01/2023,1573623,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305598,23/01/2023,1573538,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,2.00,"1,789.57","3,579.14",357.91,"3,937.05","5CG2245GHK, 5CG2245G44"
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305598,23/01/2023,1573538,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305822,24/01/2023,1573534,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2245G30
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305822,24/01/2023,1573534,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305578,23/01/2023,1573505,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",2200-49700-019,POLYCOM CCX 400 BUSINESS MEDIA PHONE. MS TEAMS. POE. SHIPS W,6.00,423.33,"2,539.98",254.00,"2,793.98","482567508853, 4825675088BF, 4825675088C1, 4825675088DA, 4825675088DC, 4825675088E3"
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305578,23/01/2023,1573505,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305796,23/01/2023,1573079,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",21Y56AA,P-SERIES P34HC G4 34 INCH WQHD 3440X1440 100Hz 21:9 300NITS,1.00,721.11,721.11,72.11,793.22,567890-98765456789
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305796,23/01/2023,1573079,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305824,24/01/2023,1572501,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2245CWD
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305824,24/01/2023,1572501,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305601,23/01/2023,1572469,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",KVR26S19S6/8,8GB DDR4-2666MHz Non-ECC CL19 SODIMM 1Rx16,1.00,37.00,37.00,3.70,40.70,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA305601,23/01/2023,1572469,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA306053,27/01/2023,1573845,20/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-823-399,Jabra EVOLVE 65 INCL. CHARGING STAND MS - BINAURAL,2.00,250.70,501.40,50.14,551.54,"MS1378320, MS1378321"
CUS18253,G JAMES AUSTRALIA PTY LTD,20/01/2023,INESA306053,27/01/2023,1573845,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA307333,17/02/2023,1574545,23/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-823-399,Jabra EVOLVE 65 INCL. CHARGING STAND MS - BINAURAL,1.00,250.70,250.70,25.07,275.77,MS1379408
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA307333,17/02/2023,1574545,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA305888,24/01/2023,1574555,23/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",ERTYUIYTRE
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA305888,24/01/2023,1574555,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA305889,24/01/2023,1574557,23/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",4567897654324567
CUS18253,G JAMES AUSTRALIA PTY LTD,23/01/2023,INESA305889,24/01/2023,1574557,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,25/01/2023,INESA306013,27/01/2023,1575269,25/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",1C4Z6AA,Z DISPLAY Z24U G3 24 INCH WUXGA IPS LED BACKLIT 1920X1200 60,2.00,400.61,801.22,80.12,881.34,"CN42312XD8, CN42312XDM"
CUS18253,G JAMES AUSTRALIA PTY LTD,25/01/2023,INESA306013,27/01/2023,1575269,25/01/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,4.00,336.56,"1,346.24",134.63,"1,480.87","CN42253HKD, CN42253HNC, CN42253HP2, CN42253J04"
CUS18253,G JAMES AUSTRALIA PTY LTD,25/01/2023,INESA306013,27/01/2023,1575269,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA308691,8/03/2023,1576043,8/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,Jabra Evolve 65 SE Link380a MS Stereo Stand,1.00,250.70,250.70,25.07,275.77,00276313587
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA308691,8/03/2023,1576043,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA306636,6/02/2023,1578077,6/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",EL2DPDVI-01,ALOGIC DisplayPort to DVI Cable – Elements Series – Male to,30.00,12.25,367.50,36.75,404.25,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA306636,6/02/2023,1578077,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
